timestamp_s,session_state,charger_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,cell_delta_v_mv,insulation_kohm,pilot_duty_pct,line_freq_hz,voltage_ripple_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
230.650,CC_CHARGING,400.894,392.318,120.116,47.124,60.913,32.982,35.092,17.818,398.300,59.376,60.022,0.802,-52.503,INSULATION_DROP,0.924
230.700,CC_CHARGING,401.801,392.126,120.343,47.190,60.917,33.059,34.921,18.016,395.546,59.525,59.991,0.767,4.544,INSULATION_DROP,0.955
230.750,CC_CHARGING,401.147,392.185,122.510,48.047,60.922,33.030,35.124,17.525,398.270,59.292,60.008,0.784,43.334,INSULATION_DROP,0.932
230.800,CC_CHARGING,401.071,392.410,120.318,47.214,60.926,33.068,35.119,18.022,398.563,59.404,60.016,0.775,-43.835,INSULATION_DROP,0.924
230.850,CC_CHARGING,402.079,391.545,121.276,47.485,60.930,32.879,34.892,17.868,397.088,59.382,59.991,0.828,19.148,INSULATION_DROP,0.942
230.900,CC_CHARGING,401.987,391.772,121.020,47.412,60.934,32.871,34.947,17.467,394.515,59.524,59.980,0.821,-5.112,INSULATION_DROP,0.934
230.950,CC_CHARGING,401.247,392.364,120.569,47.307,60.938,32.914,35.013,17.214,396.298,59.758,60.000,0.791,-9.028,INSULATION_DROP,0.939
231.000,CC_CHARGING,401.407,391.500,121.821,47.693,60.942,33.058,35.074,18.156,393.819,59.702,60.012,0.804,25.044,INSULATION_DROP,0.960
231.050,CC_CHARGING,401.939,392.181,120.427,47.229,60.946,33.009,35.123,18.154,395.772,59.664,60.026,0.825,-27.875,INSULATION_DROP,0.935
231.100,CC_CHARGING,401.194,392.002,121.980,47.817,60.950,32.867,35.006,17.524,395.106,59.456,59.992,0.802,31.061,INSULATION_DROP,0.969
231.150,CC_CHARGING,401.955,391.511,123.276,48.264,60.954,33.080,34.877,17.316,395.958,59.419,59.999,0.771,25.910,INSULATION_DROP,0.960
231.200,CC_CHARGING,402.207,391.977,119.872,46.987,60.958,32.923,35.080,16.992,392.869,59.629,60.023,0.782,-68.070,INSULATION_DROP,0.941
231.250,CC_CHARGING,401.105,391.659,121.875,47.733,60.963,32.995,34.925,17.833,394.929,59.530,60.006,0.824,40.056,INSULATION_DROP,0.937
231.300,CC_CHARGING,401.242,392.050,122.403,47.988,60.967,32.934,34.959,18.088,395.383,59.654,59.994,0.776,10.549,INSULATION_DROP,0.962
231.350,CC_CHARGING,401.068,392.353,122.512,48.068,60.971,33.044,34.922,18.057,392.049,59.440,59.983,0.818,2.197,INSULATION_DROP,0.967
231.400,CC_CHARGING,402.220,391.871,119.984,47.018,60.975,33.045,34.981,17.004,391.930,59.622,60.004,0.811,-50.566,INSULATION_DROP,0.967
231.450,CC_CHARGING,401.110,391.959,121.133,47.479,60.979,32.877,35.007,17.801,391.894,59.631,59.971,0.766,22.984,INSULATION_DROP,0.932
231.500,CC_CHARGING,402.103,391.613,122.069,47.804,60.983,33.002,34.874,18.022,391.994,59.429,60.018,0.788,18.706,INSULATION_DROP,0.935
231.550,CC_CHARGING,401.552,392.535,120.978,47.488,60.987,32.924,35.008,17.870,392.768,59.369,60.002,0.826,-21.819,INSULATION_DROP,0.962
231.600,CC_CHARGING,401.842,391.866,122.125,47.857,60.991,32.996,34.888,17.499,390.889,59.346,59.981,0.743,22.942,INSULATION_DROP,0.928
231.650,CC_CHARGING,401.674,391.789,121.404,47.565,60.995,32.996,35.011,17.143,390.611,59.459,60.019,0.820,-14.424,INSULATION_DROP,0.943
231.700,CC_CHARGING,401.256,391.748,122.563,48.014,60.999,32.948,34.925,18.095,391.931,59.343,59.976,0.816,23.196,INSULATION_DROP,0.935
231.750,CC_CHARGING,401.690,392.461,120.081,47.127,61.004,32.988,34.872,17.122,389.610,59.376,60.004,0.770,-49.643,INSULATION_DROP,0.947
231.800,CC_CHARGING,401.240,392.099,123.383,48.379,61.008,32.888,35.026,18.143,393.186,59.452,60.019,0.754,66.041,INSULATION_DROP,0.951
231.850,CC_CHARGING,401.322,392.193,123.156,48.301,61.012,32.923,34.864,17.983,389.664,59.568,59.980,0.837,-4.548,INSULATION_DROP,0.963
231.900,CC_CHARGING,402.110,392.061,122.239,47.925,61.016,33.005,34.978,17.372,389.644,59.661,59.992,0.762,-18.337,INSULATION_DROP,0.966
231.950,CC_CHARGING,401.410,391.889,120.423,47.192,61.020,33.045,35.099,17.583,389.592,59.574,59.995,0.776,-36.329,INSULATION_DROP,0.967
232.000,CC_CHARGING,401.019,392.211,121.037,47.472,61.024,32.927,35.119,17.600,389.027,59.720,60.016,0.799,12.280,INSULATION_DROP,0.931
232.050,CC_CHARGING,401.831,392.275,120.252,47.172,61.028,32.875,34.848,18.221,388.533,59.328,59.980,0.740,-15.696,INSULATION_DROP,0.943
232.100,CC_CHARGING,401.737,391.738,119.974,46.998,61.032,32.934,35.040,17.968,389.632,59.662,60.014,0.749,-5.552,INSULATION_DROP,0.937
232.150,CC_CHARGING,401.622,391.758,121.967,47.781,61.036,33.032,35.079,18.150,389.930,59.597,59.980,0.743,39.852,INSULATION_DROP,0.946
232.200,CC_CHARGING,401.998,392.089,123.235,48.319,61.040,33.046,34.958,17.957,388.523,59.276,60.029,0.758,25.361,INSULATION_DROP,0.959
232.250,CC_CHARGING,401.870,392.629,122.780,48.207,61.044,32.924,34.967,17.996,389.729,59.524,60.016,0.766,-9.092,INSULATION_DROP,0.933
232.300,CC_CHARGING,401.201,392.393,123.020,48.272,61.049,32.978,35.077,17.110,387.944,59.568,60.006,0.825,4.787,INSULATION_DROP,0.949
232.350,CC_CHARGING,402.093,392.213,122.124,47.899,61.053,32.955,35.100,17.422,387.095,59.586,60.009,0.738,-17.912,INSULATION_DROP,0.922
232.400,CC_CHARGING,401.997,392.613,121.027,47.517,61.057,32.889,35.105,17.299,389.641,59.742,60.005,0.760,-21.940,INSULATION_DROP,0.969
232.450,CC_CHARGING,401.271,391.742,122.561,48.012,61.061,32.949,35.143,17.708,389.170,59.454,60.004,0.752,30.678,INSULATION_DROP,0.937
232.500,CC_CHARGING,401.499,392.373,120.652,47.341,61.065,32.962,35.044,17.188,389.300,59.711,59.976,0.776,-38.185,INSULATION_DROP,0.939
232.550,CC_CHARGING,402.052,391.840,120.397,47.176,61.069,33.023,35.063,17.987,386.144,59.428,60.019,0.800,-5.089,INSULATION_DROP,0.956
232.600,CC_CHARGING,402.128,392.621,121.261,47.609,61.073,32.885,34.874,17.243,385.906,59.696,59.983,0.825,17.269,INSULATION_DROP,0.970
232.650,CC_CHARGING,400.954,392.199,121.992,47.845,61.077,32.940,35.042,17.389,387.796,59.493,60.021,0.778,14.627,INSULATION_DROP,0.949
232.700,CC_CHARGING,401.413,392.201,121.897,47.808,61.081,33.078,35.057,17.692,387.744,59.432,59.984,0.817,-1.901,INSULATION_DROP,0.934
232.750,CC_CHARGING,401.522,392.525,120.335,47.235,61.085,32.971,35.115,18.253,387.183,59.739,60.008,0.775,-31.239,INSULATION_DROP,0.960
232.800,CC_CHARGING,402.275,392.013,123.494,48.411,61.090,32.887,34.907,17.777,384.691,59.255,60.009,0.810,63.185,INSULATION_DROP,0.946
232.850,CC_CHARGING,402.272,391.952,121.776,47.730,61.094,32.918,34.992,17.577,386.883,59.280,60.025,0.766,-34.368,INSULATION_DROP,0.966
232.900,CC_CHARGING,401.012,392.293,120.186,47.148,61.098,33.109,35.077,17.268,385.837,59.343,59.975,0.790,-31.805,INSULATION_DROP,0.951
232.950,CC_CHARGING,401.770,392.066,122.151,47.891,61.102,33.089,35.130,17.099,383.212,59.580,59.985,0.780,39.313,INSULATION_DROP,0.964
233.000,CC_CHARGING,402.213,392.780,120.437,47.305,61.106,33.004,35.032,17.248,386.205,59.421,59.978,0.807,-34.284,INSULATION_DROP,0.970
233.050,CC_CHARGING,401.910,392.547,123.400,48.441,61.110,33.011,34.900,17.315,384.311,59.469,60.022,0.766,59.268,INSULATION_DROP,0.943
233.100,CC_CHARGING,401.183,392.464,122.902,48.235,61.114,32.921,34.960,17.737,382.820,59.444,60.005,0.736,-9.974,INSULATION_DROP,0.929
233.150,CC_CHARGING,402.275,392.564,121.906,47.856,61.118,33.086,35.133,17.481,383.839,59.510,60.012,0.793,-19.921,INSULATION_DROP,0.921
233.200,CC_CHARGING,401.335,392.499,120.332,47.230,61.122,33.104,34.947,17.124,382.405,59.342,59.974,0.780,-31.483,INSULATION_DROP,0.923
233.250,CC_CHARGING,401.927,392.625,121.436,47.679,61.127,32.992,34.894,17.921,385.011,59.451,60.015,0.803,22.094,INSULATION_DROP,0.947
233.300,CC_CHARGING,400.992,392.033,123.361,48.362,61.131,33.044,34.963,18.286,383.142,59.265,59.993,0.795,38.499,INSULATION_DROP,0.965
233.350,CC_CHARGING,402.104,392.218,120.711,47.345,61.135,32.992,34.995,17.658,384.748,59.593,59.976,0.741,-53.009,INSULATION_DROP,0.928
233.400,CC_CHARGING,401.660,392.707,123.189,48.377,61.139,33.090,35.136,17.598,384.102,59.698,60.005,0.733,49.561,INSULATION_DROP,0.960
233.450,CC_CHARGING,401.157,392.744,120.028,47.140,61.143,32.920,34.957,17.103,384.180,59.427,60.015,0.764,-63.225,INSULATION_DROP,0.949
233.500,CC_CHARGING,401.819,392.630,120.450,47.292,61.147,33.027,34.855,17.894,382.273,59.700,59.991,0.745,8.439,INSULATION_DROP,0.950
233.550,CC_CHARGING,401.152,392.826,121.538,47.743,61.151,33.024,35.079,17.471,380.099,59.320,59.986,0.759,21.768,INSULATION_DROP,0.967
233.600,CC_CHARGING,401.005,392.350,121.628,47.721,61.155,33.116,35.105,17.737,381.652,59.300,59.998,0.746,1.801,INSULATION_DROP,0.956
233.650,CC_CHARGING,401.966,392.645,122.159,47.965,61.159,33.082,34.978,18.230,383.269,59.329,60.030,0.752,10.629,INSULATION_DROP,0.935
233.700,CC_CHARGING,401.994,392.096,120.196,47.128,61.163,33.082,34.993,18.228,381.348,59.677,59.999,0.814,-39.278,INSULATION_DROP,0.930
233.750,CC_CHARGING,402.268,392.297,121.107,47.510,61.168,32.908,35.064,17.318,380.313,59.681,60.002,0.726,18.236,INSULATION_DROP,0.954
233.800,CC_CHARGING,402.172,391.967,122.206,47.901,61.172,33.015,34.956,17.355,380.903,59.626,60.027,0.751,21.979,INSULATION_DROP,0.965
233.850,CC_CHARGING,401.824,392.127,123.303,48.350,61.176,32.999,35.098,18.166,382.064,59.252,59.998,0.772,21.923,INSULATION_DROP,0.949
233.900,CC_CHARGING,402.358,392.457,120.755,47.391,61.180,32.951,34.885,17.662,379.497,59.559,60.016,0.778,-50.957,INSULATION_DROP,0.964
233.950,CC_CHARGING,401.485,392.978,122.260,48.045,61.184,32.992,35.120,17.711,381.358,59.581,60.005,0.813,30.097,INSULATION_DROP,0.939
234.000,CC_CHARGING,401.142,392.713,122.878,48.256,61.188,33.065,35.056,17.464,377.454,59.247,60.009,0.727,12.367,INSULATION_DROP,0.962
234.050,CC_CHARGING,402.249,392.919,120.681,47.418,61.192,33.105,34.942,17.238,380.820,59.488,60.011,0.751,-43.942,INSULATION_DROP,0.968
234.100,CC_CHARGING,402.161,392.645,121.394,47.665,61.196,33.094,35.062,17.733,380.001,59.553,59.989,0.763,14.272,INSULATION_DROP,0.967
234.150,CC_CHARGING,401.455,392.784,123.564,48.534,61.200,33.019,34.920,17.896,378.635,59.552,60.001,0.720,43.392,INSULATION_DROP,0.947
234.200,CC_CHARGING,401.780,392.084,120.344,47.185,61.204,33.112,34.931,17.177,377.026,59.314,59.983,0.727,-64.399,INSULATION_DROP,0.969
234.250,CC_CHARGING,401.482,392.095,122.028,47.847,61.209,32.951,35.071,17.831,376.886,59.332,59.977,0.805,33.681,INSULATION_DROP,0.931
234.300,CC_CHARGING,402.192,392.232,120.414,47.230,61.213,32.953,34.975,18.177,376.716,59.338,60.016,0.804,-32.288,INSULATION_DROP,0.932
234.350,CC_CHARGING,401.002,392.131,120.646,47.309,61.217,33.042,35.056,17.387,375.849,59.665,59.971,0.761,4.640,INSULATION_DROP,0.940
234.400,CC_CHARGING,401.691,392.408,122.921,48.235,61.221,33.071,35.143,17.700,377.217,59.555,59.989,0.797,45.514,INSULATION_DROP,0.939
234.450,CC_CHARGING,401.364,392.580,120.253,47.209,61.225,32.916,34.864,17.737,377.294,59.652,59.974,0.757,-53.377,INSULATION_DROP,0.933
234.500,CC_CHARGING,401.119,393.010,122.541,48.160,61.229,32.922,34.971,17.756,374.769,59.234,59.988,0.716,45.766,INSULATION_DROP,0.956
234.550,CC_CHARGING,401.347,393.092,120.793,47.483,61.233,32.945,35.053,17.300,375.008,59.711,60.021,0.760,-34.952,INSULATION_DROP,0.930
234.600,CC_CHARGING,401.945,392.782,121.531,47.735,61.237,32.908,34.863,17.821,374.412,59.690,60.007,0.806,14.751,INSULATION_DROP,0.954
234.650,CC_CHARGING,402.328,393.035,121.041,47.573,61.241,33.042,34.914,17.499,377.284,59.601,60.019,0.776,-9.803,INSULATION_DROP,0.957
234.700,CC_CHARGING,401.375,392.974,120.496,47.352,61.245,33.036,34.940,18.046,377.156,59.384,60.011,0.709,-10.891,INSULATION_DROP,0.950
234.750,CC_CHARGING,401.567,392.762,120.765,47.432,61.249,33.102,34.894,17.726,377.266,59.442,60.013,0.803,5.376,INSULATION_DROP,0.942
234.800,CC_CHARGING,401.540,393.103,123.182,48.423,61.254,32.989,34.898,18.067,376.375,59.323,60.015,0.713,48.348,INSULATION_DROP,0.935
234.850,CC_CHARGING,401.395,392.918,121.112,47.587,61.258,33.124,35.055,17.260,374.653,59.507,59.972,0.765,-41.403,INSULATION_DROP,0.939
234.900,CC_CHARGING,401.226,392.823,121.782,47.839,61.262,33.072,34.993,17.558,375.066,59.304,59.973,0.732,13.403,INSULATION_DROP,0.927
234.950,CC_CHARGING,401.792,393.028,120.501,47.360,61.266,33.091,35.072,17.577,373.559,59.511,59.989,0.795,-25.619,INSULATION_DROP,0.946
235.000,CC_CHARGING,401.542,392.468,120.095,47.133,61.270,33.089,35.014,17.237,373.244,59.475,60.021,0.769,-8.133,INSULATION_DROP,0.968
235.050,CC_CHARGING,401.206,392.643,123.392,48.449,61.274,32.979,34.942,17.745,372.514,59.632,60.019,0.756,65.945,INSULATION_DROP,0.943
235.100,CC_CHARGING,401.205,393.165,122.568,48.190,61.278,32.930,35.089,18.157,373.115,59.558,60.008,0.767,-16.473,INSULATION_DROP,0.934
235.150,CC_CHARGING,402.089,392.863,120.924,47.507,61.282,33.119,35.149,17.335,372.525,59.551,59.976,0.742,-32.886,INSULATION_DROP,0.937
235.200,CC_CHARGING,401.216,392.576,120.619,47.352,61.286,33.020,34.953,18.108,374.027,59.581,59.986,0.723,-6.102,INSULATION_DROP,0.952
235.250,CC_CHARGING,401.088,392.727,123.597,48.540,61.291,33.077,35.066,17.717,374.559,59.702,59.992,0.763,59.562,INSULATION_DROP,0.945
235.300,CC_CHARGING,401.615,392.586,121.289,47.617,61.295,32.925,34.877,17.420,373.864,59.265,60.027,0.778,-46.153,INSULATION_DROP,0.967
235.350,CC_CHARGING,402.265,392.636,120.098,47.155,61.299,33.010,35.030,18.224,371.797,59.699,59.992,0.718,-23.839,INSULATION_DROP,0.945
235.400,CC_CHARGING,401.175,392.983,120.760,47.457,61.303,32.923,34.915,17.678,371.253,59.643,59.990,0.729,13.253,INSULATION_DROP,0.969
235.450,CC_CHARGING,401.219,393.136,120.991,47.566,61.307,32.937,35.031,18.262,370.401,59.293,60.023,0.713,4.610,INSULATION_DROP,0.960
235.500,CC_CHARGING,401.784,392.737,122.173,47.982,61.311,32.956,35.004,17.350,371.728,59.509,60.021,0.729,23.638,INSULATION_DROP,0.967
235.550,CC_CHARGING,401.966,392.835,122.661,48.186,61.315,33.082,34.920,18.357,369.762,59.505,59.972,0.707,9.772,INSULATION_DROP,0.934
235.600,CC_CHARGING,402.296,393.258,121.917,47.945,61.319,32.994,35.143,17.475,371.683,59.411,60.009,0.755,-14.874,INSULATION_DROP,0.922
235.650,CC_CHARGING,402.221,393.285,122.845,48.313,61.323,33.032,35.018,17.664,369.142,59.229,60.011,0.733,18.541,INSULATION_DROP,0.941
235.700,CC_CHARGING,401.468,393.280,123.280,48.484,61.327,33.133,34.921,17.308,369.974,59.408,60.021,0.705,8.707,INSULATION_DROP,0.945
235.750,CC_CHARGING,401.896,392.477,120.212,47.181,61.332,33.017,34.950,18.261,370.724,59.435,60.012,0.768,-61.348,INSULATION_DROP,0.950
235.800,CC_CHARGING,402.242,392.602,121.438,47.677,61.336,33.128,35.042,17.432,369.359,59.593,59.993,0.767,24.511,INSULATION_DROP,0.928
235.850,CC_CHARGING,402.243,392.570,120.346,47.244,61.340,33.009,34.924,17.405,369.096,59.377,59.974,0.794,-21.845,INSULATION_DROP,0.963
235.900,CC_CHARGING,401.366,392.701,120.404,47.283,61.344,33.091,34.951,18.418,370.074,59.588,59.976,0.797,1.163,INSULATION_DROP,0.939
235.950,CC_CHARGING,402.220,393.155,120.372,47.325,61.348,33.120,35.046,18.187,369.682,59.537,60.029,0.785,-0.633,INSULATION_DROP,0.957
236.000,CC_CHARGING,401.852,392.579,122.759,48.192,61.352,32.941,35.043,17.329,369.664,59.450,60.014,0.716,47.731,INSULATION_DROP,0.949
236.050,CC_CHARGING,401.348,393.074,120.689,47.440,61.356,33.082,34.967,17.527,717.871,59.369,60.012,0.768,-41.392,NONE,0.037
236.100,CC_CHARGING,402.151,393.175,122.710,48.246,61.360,33.162,35.123,17.960,717.157,59.605,59.972,0.739,40.410,NONE,0.048
236.150,CC_CHARGING,402.217,393.234,122.296,48.091,61.364,33.034,34.926,17.882,719.664,59.626,60.019,0.745,-8.265,NONE,0.056
236.200,CC_CHARGING,401.213,392.677,121.569,47.737,61.368,33.157,35.015,18.232,720.140,59.584,59.971,0.706,-14.543,NONE,0.035
236.250,CC_CHARGING,401.262,392.797,122.216,48.006,61.373,33.084,35.131,18.242,716.703,59.194,60.026,0.764,12.925,NONE,0.038
236.300,CC_CHARGING,401.601,392.845,123.026,48.330,61.377,33.094,34.890,17.274,718.503,59.186,59.975,0.711,16.210,NONE,0.046
236.350,CC_CHARGING,401.392,393.141,122.441,48.137,61.381,33.059,35.140,17.743,717.102,59.625,60.005,0.792,-11.691,NONE,0.050
236.400,CC_CHARGING,401.364,392.521,123.131,48.331,61.385,32.946,35.012,18.307,719.485,59.636,60.009,0.780,13.788,NONE,0.053
236.450,CC_CHARGING,401.303,393.006,121.267,47.659,61.389,33.119,35.153,17.989,717.207,59.352,60.022,0.694,-37.271,NONE,0.041
236.500,CC_CHARGING,401.758,393.279,120.805,47.510,61.393,33.044,35.092,17.488,720.131,59.654,59.989,0.703,-9.256,NONE,0.041
236.550,CC_CHARGING,401.084,392.625,120.990,47.504,61.397,32.952,34.907,17.517,717.563,59.266,59.978,0.758,3.701,NONE,0.052
236.600,CC_CHARGING,401.720,392.690,122.449,48.085,61.401,33.058,35.107,17.623,719.153,59.215,59.982,0.715,29.196,NONE,0.039
236.650,CC_CHARGING,401.706,393.319,123.727,48.664,61.405,32.951,34.973,18.290,719.570,59.201,60.028,0.692,25.560,NONE,0.045
236.700,CC_CHARGING,402.293,393.299,120.976,47.580,61.409,33.151,34.965,18.466,718.188,59.496,60.024,0.747,-55.028,NONE,0.045
236.750,CC_CHARGING,402.253,393.363,120.188,47.278,61.413,33.056,34.939,18.109,716.582,59.183,60.029,0.776,-15.761,NONE,0.059
236.800,CC_CHARGING,401.447,393.010,120.707,47.439,61.418,33.163,35.023,17.717,717.750,59.660,60.000,0.727,10.384,NONE,0.040
236.850,CC_CHARGING,401.909,393.377,120.276,47.314,61.422,32.944,35.083,18.221,718.281,59.418,60.002,0.787,-8.619,NONE,0.049
236.900,CC_CHARGING,401.833,393.028,123.407,48.502,61.426,33.037,35.151,17.841,716.979,59.355,59.974,0.782,62.618,NONE,0.047
236.950,CC_CHARGING,401.421,392.995,123.534,48.548,61.430,33.130,34.878,18.458,719.159,59.174,60.001,0.690,2.540,NONE,0.055
237.000,CC_CHARGING,401.367,393.541,123.526,48.612,61.434,33.024,35.142,17.741,716.646,59.383,60.018,0.742,-0.167,NONE,0.044
237.050,CC_CHARGING,402.422,393.149,123.431,48.527,61.438,32.959,35.094,17.581,718.210,59.474,60.014,0.748,-1.897,NONE,0.049
237.100,CC_CHARGING,401.447,393.502,123.625,48.647,61.442,33.073,35.021,17.708,717.197,59.380,59.987,0.690,3.892,NONE,0.036
237.150,CC_CHARGING,402.110,392.704,122.737,48.199,61.446,32.979,34.953,17.824,719.906,59.319,60.028,0.698,-17.771,NONE,0.058
237.200,CC_CHARGING,401.602,392.908,122.245,48.031,61.450,32.992,34.985,18.450,719.416,59.599,60.029,0.775,-9.847,NONE,0.050
237.250,CC_CHARGING,401.091,393.188,121.874,47.919,61.454,33.042,35.084,18.135,716.610,59.385,60.016,0.718,-7.407,NONE,0.045
237.300,CC_CHARGING,402.091,393.611,123.050,48.434,61.459,33.042,35.127,17.700,718.409,59.444,60.026,0.776,23.514,NONE,0.053
237.350,CC_CHARGING,402.321,392.776,122.297,48.035,61.463,33.144,35.146,18.071,717.605,59.633,59.999,0.739,-15.049,NONE,0.042
237.400,CC_CHARGING,401.756,393.618,121.124,47.676,61.467,32.979,35.110,17.369,718.870,59.414,60.006,0.780,-23.471,NONE,0.056
237.450,CC_CHARGING,401.844,393.628,122.271,48.129,61.471,33.031,35.132,18.469,719.585,59.326,59.990,0.753,22.940,NONE,0.038
237.500,CC_CHARGING,401.855,392.835,123.673,48.583,61.475,32.994,35.019,17.547,717.633,59.569,60.023,0.763,28.039,NONE,0.055
237.550,CC_CHARGING,402.066,393.303,121.805,47.906,61.479,33.107,34.939,18.230,716.495,59.194,59.983,0.708,-37.347,NONE,0.060
237.600,CC_CHARGING,401.415,393.507,120.469,47.405,61.483,33.164,34.976,18.357,717.375,59.451,60.012,0.709,-26.737,NONE,0.041
237.650,CC_CHARGING,401.094,393.404,121.687,47.872,61.487,32.946,35.112,18.385,716.929,59.406,60.007,0.704,24.372,NONE,0.053
237.700,CC_CHARGING,401.253,393.649,122.609,48.265,61.491,33.000,35.115,17.559,717.100,59.209,60.001,0.685,18.432,NONE,0.042
237.750,CC_CHARGING,401.888,393.275,120.237,47.286,61.495,33.059,35.007,18.361,719.905,59.243,59.976,0.748,-47.435,NONE,0.053
237.800,CC_CHARGING,401.554,393.494,120.175,47.288,61.500,33.066,34.905,18.201,716.061,59.492,60.020,0.731,-1.245,NONE,0.035
237.850,CC_CHARGING,401.777,393.366,123.020,48.392,61.504,33.090,34.968,18.106,719.471,59.389,59.998,0.733,56.914,NONE,0.042
237.900,CC_CHARGING,402.025,392.905,121.316,47.666,61.508,33.024,35.032,18.368,718.402,59.447,59.995,0.679,-34.090,NONE,0.045
237.950,CC_CHARGING,402.195,393.583,123.736,48.700,61.512,33.006,35.149,18.048,716.873,59.342,59.974,0.706,48.404,NONE,0.046
238.000,CC_CHARGING,401.552,393.607,122.378,48.169,61.516,33.066,35.172,17.455,716.794,59.649,60.005,0.736,-27.165,NONE,0.058
238.050,CC_CHARGING,401.912,392.784,122.489,48.112,61.520,33.110,35.006,18.371,718.360,59.529,59.997,0.695,2.225,NONE,0.035
238.100,CC_CHARGING,401.194,392.788,123.734,48.601,61.524,33.136,35.004,17.832,718.556,59.600,59.978,0.700,24.889,NONE,0.030
238.150,CC_CHARGING,401.106,393.413,121.448,47.779,61.528,32.990,34.990,18.301,716.196,59.288,59.971,0.724,-45.708,NONE,0.052
238.200,CC_CHARGING,402.326,393.355,122.779,48.296,61.532,33.179,35.146,18.286,718.403,59.176,60.024,0.751,26.617,NONE,0.031
238.250,CC_CHARGING,402.210,393.406,121.712,47.882,61.537,33.113,34.969,17.902,716.175,59.307,60.030,0.731,-21.343,NONE,0.035
238.300,CC_CHARGING,401.459,393.261,121.013,47.590,61.541,33.134,34.974,18.238,717.292,59.528,59.986,0.739,-13.974,NONE,0.040
238.350,CC_CHARGING,401.518,393.324,120.762,47.499,61.545,32.959,35.083,18.079,716.375,59.529,59.994,0.726,-5.023,NONE,0.042
238.400,CC_CHARGING,401.765,393.345,122.617,48.231,61.549,32.990,35.059,18.426,718.247,59.398,59.984,0.749,37.102,NONE,0.058
238.450,CC_CHARGING,402.020,393.820,120.587,47.489,61.553,33.148,35.096,17.564,718.400,59.203,59.979,0.739,-40.610,NONE,0.052
238.500,CC_CHARGING,401.236,393.028,120.814,47.483,61.557,33.038,35.083,17.683,716.898,59.210,60.010,0.698,4.538,NONE,0.037
238.550,CC_CHARGING,401.896,393.582,121.483,47.814,61.561,33.116,35.149,17.540,719.567,59.550,60.022,0.722,13.392,NONE,0.031
238.600,CC_CHARGING,401.743,392.866,122.684,48.199,61.565,33.072,34.957,18.466,719.095,59.273,60.013,0.703,24.027,NONE,0.042
238.650,CC_CHARGING,401.699,393.422,120.753,47.507,61.569,33.188,34.890,18.181,717.881,59.345,59.999,0.758,-38.624,NONE,0.057
238.700,CC_CHARGING,402.171,393.555,120.468,47.411,61.573,33.012,34.906,18.191,715.933,59.443,60.017,0.754,-5.714,NONE,0.034
238.750,CC_CHARGING,402.111,393.675,120.460,47.422,61.578,33.086,35.062,18.230,715.719,59.447,60.014,0.683,-0.143,NONE,0.057
238.800,CC_CHARGING,401.584,392.985,123.053,48.358,61.582,32.968,35.024,17.593,718.529,59.595,59.984,0.677,51.848,NONE,0.048
238.850,CC_CHARGING,402.113,393.554,123.412,48.569,61.586,33.111,35.128,17.656,718.973,59.522,60.002,0.705,7.193,NONE,0.060
238.900,CC_CHARGING,402.245,393.451,122.154,48.062,61.590,33.128,35.009,18.497,717.559,59.162,60.016,0.717,-25.170,NONE,0.037
238.950,CC_CHARGING,401.874,393.295,123.166,48.441,61.594,33.101,34.985,17.488,718.613,59.367,60.026,0.708,20.247,NONE,0.046
239.000,CC_CHARGING,401.479,393.517,120.485,47.413,61.598,33.190,34.973,17.901,717.395,59.281,59.981,0.746,-53.627,NONE,0.037
239.050,CC_CHARGING,401.921,393.016,121.292,47.670,61.602,33.121,34.972,17.637,716.940,59.608,60.028,0.669,16.150,NONE,0.054
239.100,CC_CHARGING,402.405,393.694,120.815,47.564,61.606,33.140,34.971,18.582,719.131,59.444,60.008,0.765,-9.548,NONE,0.035
239.150,CC_CHARGING,401.386,393.861,122.596,48.286,61.610,32.976,35.050,18.018,717.552,59.526,60.012,0.666,35.624,NONE,0.059
239.200,CC_CHARGING,401.526,393.344,120.668,47.464,61.614,33.151,34.904,17.810,717.048,59.282,60.029,0.696,-38.568,NONE,0.035
239.250,CC_CHARGING,401.098,393.579,122.075,48.046,61.618,33.067,34.992,18.012,718.837,59.359,60.030,0.718,28.147,NONE,0.053
239.300,CC_CHARGING,401.969,393.774,123.067,48.460,61.623,33.188,35.061,17.615,716.325,59.596,60.027,0.715,19.832,NONE,0.059
239.350,CC_CHARGING,402.244,393.915,121.126,47.713,61.627,33.181,35.134,17.840,715.412,59.229,59.998,0.743,-38.813,NONE,0.051
239.400,CC_CHARGING,401.965,393.146,123.535,48.567,61.631,33.000,35.111,18.096,718.508,59.514,59.991,0.763,48.174,NONE,0.055
239.450,CC_CHARGING,402.221,393.866,121.447,47.834,61.635,33.171,34.946,18.334,719.106,59.564,60.026,0.733,-41.766,NONE,0.040
239.500,CC_CHARGING,402.325,393.619,121.328,47.757,61.639,33.180,34.983,17.587,716.579,59.274,60.020,0.708,-2.377,NONE,0.038
239.550,CC_CHARGING,401.244,393.848,122.673,48.315,61.643,33.068,35.062,18.512,716.075,59.223,60.029,0.671,26.910,NONE,0.036
